year,indicator,LifeZone,pool_tc_sum,area_sum,pool_tc_per_ha,run
1957,Litter,Tropical Premontane Wet,12507195.10495159,417245.7651077393,29.975607066310282,"Modified Decay, Turnover and Spinup parameters"
1957,Soil Carbon,Tropical Dry,26876636.050236333,1142790.382296882,23.518430384597103,"Modified Decay, Turnover and Spinup parameters"
1957,Soil Carbon,Tropical Moist,44636342.845664896,608498.4096054054,73.35490469828893,"Modified Decay, Turnover and Spinup parameters"
1957,Soil Carbon,Tropical Premontane Wet,32538369.83235738,417245.7651077393,77.98370301962315,"Modified Decay, Turnover and Spinup parameters"
1957,Total Biomass,Tropical Dry,130137077.35945274,1142790.382296882,113.87659484663463,"Modified Decay, Turnover and Spinup parameters"
1957,Total Biomass,Tropical Moist,113998245.70886877,608498.4096054054,187.3435392917354,"Modified Decay, Turnover and Spinup parameters"
1957,Total Biomass,Tropical Premontane Wet,81754501.24445719,417245.7651077393,195.9384805819345,"Modified Decay, Turnover and Spinup parameters"
1958,Deadwood,Tropical Dry,18894948.211108603,1142790.382296882,16.534045529095064,"Modified Decay, Turnover and Spinup parameters"
1958,Deadwood,Tropical Moist,16678512.7008547,608498.4096054054,27.409295468282753,"Modified Decay, Turnover and Spinup parameters"
1958,Deadwood,Tropical Premontane Wet,13158692.541828478,417245.7651077393,31.537030791506535,"Modified Decay, Turnover and Spinup parameters"
1958,Litter,Tropical Dry,16910604.803396326,1142790.382296882,14.797643614577751,"Modified Decay, Turnover and Spinup parameters"
1958,Litter,Tropical Moist,14819002.163493102,608498.4096054054,24.353395061628543,"Modified Decay, Turnover and Spinup parameters"
1958,Litter,Tropical Premontane Wet,12621648.40547376,417245.7651077393,30.249913746193815,"Modified Decay, Turnover and Spinup parameters"
1958,Soil Carbon,Tropical Dry,27093603.5614851,1142790.382296882,23.70828804756823,"Modified Decay, Turnover and Spinup parameters"
1958,Soil Carbon,Tropical Moist,44744630.3894414,608498.4096054054,73.5328633290218,"Modified Decay, Turnover and Spinup parameters"
1958,Soil Carbon,Tropical Premontane Wet,32626935.950778946,417245.7651077393,78.19596669208654,"Modified Decay, Turnover and Spinup parameters"
1958,Total Biomass,Tropical Dry,130231409.5272882,1142790.382296882,113.95914031542468,"Modified Decay, Turnover and Spinup parameters"
1958,Total Biomass,Tropical Moist,114494702.5276351,608498.4096054054,188.15941129884266,"Modified Decay, Turnover and Spinup parameters"
1958,Total Biomass,Tropical Premontane Wet,82160245.75274505,417245.7651077393,196.91091587599456,"Modified Decay, Turnover and Spinup parameters"
1959,Deadwood,Tropical Dry,19010756.725433245,1142790.382296882,16.635383898859676,"Modified Decay, Turnover and Spinup parameters"
1959,Deadwood,Tropical Moist,16795282.898797445,608498.4096054054,27.601194405238836,"Modified Decay, Turnover and Spinup parameters"
1959,Deadwood,Tropical Premontane Wet,13261129.296288878,417245.7651077393,31.782537787686472,"Modified Decay, Turnover and Spinup parameters"
1959,Litter,Tropical Dry,17009446.278745744,1142790.382296882,14.884134957942717,"Modified Decay, Turnover and Spinup parameters"
1959,Litter,Tropical Moist,14930352.70074267,608498.4096054054,24.536387384191514,"Modified Decay, Turnover and Spinup parameters"
1959,Litter,Tropical Premontane Wet,12733780.009327471,417245.7651077393,30.518656087592433,"Modified Decay, Turnover and Spinup parameters"
1959,Soil Carbon,Tropical Dry,27310548.028762482,1142790.382296882,23.89812554588647,"Modified Decay, Turnover and Spinup parameters"
1959,Soil Carbon,Tropical Moist,44853895.71774198,608498.4096054054,73.71242884074012,"Modified Decay, Turnover and Spinup parameters"
1959,Soil Carbon,Tropical Premontane Wet,32716424.66377511,417245.7651077393,78.41044151838719,"Modified Decay, Turnover and Spinup parameters"
1959,Total Biomass,Tropical Dry,130315712.71062885,1142790.382296882,114.03290991013479,"Modified Decay, Turnover and Spinup parameters"
1959,Total Biomass,Tropical Moist,114974179.83488385,608498.4096054054,188.9473793521358,"Modified Decay, Turnover and Spinup parameters"
1959,Total Biomass,Tropical Premontane Wet,82553369.20655312,417245.7651077393,197.85310267975171,"Modified Decay, Turnover and Spinup parameters"
1960,Deadwood,Tropical Dry,19120157.820924792,1142790.382296882,16.731115449620248,"Modified Decay, Turnover and Spinup parameters"
1960,Deadwood,Tropical Moist,16909548.05527632,608498.4096054054,27.788976582932566,"Modified Decay, Turnover and Spinup parameters"
1960,Deadwood,Tropical Premontane Wet,13361737.44605682,417245.7651077393,32.02366222364561,"Modified Decay, Turnover and Spinup parameters"
1960,Litter,Tropical Dry,17102678.45376029,1142790.382296882,14.965717876786641,"Modified Decay, Turnover and Spinup parameters"
1960,Litter,Tropical Moist,15038832.247739846,608498.4096054054,24.714661551033664,"Modified Decay, Turnover and Spinup parameters"
1960,Litter,Tropical Premontane Wet,12843603.972106311,417245.7651077393,30.781867777111877,"Modified Decay, Turnover and Spinup parameters"
1960,Soil Carbon,Tropical Dry,27527425.453623723,1142790.382296882,24.087904378663605,"Modified Decay, Turnover and Spinup parameters"
1960,Soil Carbon,Tropical Moist,44964096.07517676,608498.4096054054,73.89353096967788,"Modified Decay, Turnover and Spinup parameters"
1960,Soil Carbon,Tropical Premontane Wet,32806802.59071318,417245.7651077393,78.62704749619677,"Modified Decay, Turnover and Spinup parameters"
1960,Total Biomass,Tropical Dry,130391048.32582916,1142790.382296882,114.09883242433105,"Modified Decay, Turnover and Spinup parameters"
1960,Total Biomass,Tropical Moist,115437258.29618523,608498.4096054054,189.70839771141414,"Modified Decay, Turnover and Spinup parameters"
1960,Total Biomass,Tropical Premontane Wet,82934264.17852199,417245.7651077393,198.76598185989278,"Modified Decay, Turnover and Spinup parameters"
1961,Deadwood,Tropical Dry,19223461.90335974,1142790.382296882,16.821511802298083,"Modified Decay, Turnover and Spinup parameters"
1961,Deadwood,Tropical Moist,17021300.78360971,608498.4096054054,27.97262986216769,"Modified Decay, Turnover and Spinup parameters"
1961,Deadwood,Tropical Premontane Wet,13460493.585439742,417245.7651077393,32.26034800368563,"Modified Decay, Turnover and Spinup parameters"
1961,Litter,Tropical Dry,17190591.69245429,1142790.382296882,15.04264645446447,"Modified Decay, Turnover and Spinup parameters"
1961,Litter,Tropical Moist,15144486.521491518,608498.4096054054,24.88829269301181,"Modified Decay, Turnover and Spinup parameters"
1961,Litter,Tropical Premontane Wet,12951136.501297604,417245.7651077393,31.039587658734945,"Modified Decay, Turnover and Spinup parameters"
1961,Soil Carbon,Tropical Dry,27744194.811662953,1142790.382296882,24.277588647447484,"Modified Decay, Turnover and Spinup parameters"
1961,Soil Carbon,Tropical Moist,45075189.84267531,608498.4096054054,74.0761013194847,"Modified Decay, Turnover and Spinup parameters"
1961,Soil Carbon,Tropical Premontane Wet,32898037.04289159,417245.7651077393,78.84570628151687,"Modified Decay, Turnover and Spinup parameters"
1961,Total Biomass,Tropical Dry,130458366.45621645,1142790.382296882,114.15773922948982,"Modified Decay, Turnover and Spinup parameters"
1961,Total Biomass,Tropical Moist,115884498.82977897,608498.4096054054,190.44338818391802,"Modified Decay, Turnover and Spinup parameters"
1961,Total Biomass,Tropical Premontane Wet,83303311.05735035,417245.7651077393,199.65046508222832,"Modified Decay, Turnover and Spinup parameters"
1962,Deadwood,Tropical Dry,19320969.219028752,1142790.382296882,16.906835687745065,"Modified Decay, Turnover and Spinup parameters"
1962,Deadwood,Tropical Moist,17130539.656245407,608498.4096054054,28.152151896919655,"Modified Decay, Turnover and Spinup parameters"
1962,Deadwood,Tropical Premontane Wet,13557379.626148114,417245.7651077393,32.49255177616336,"Modified Decay, Turnover and Spinup parameters"
1962,Litter,Tropical Dry,17273464.65845196,1142790.382296882,15.115164535891708,"Modified Decay, Turnover and Spinup parameters"
1962,Litter,Tropical Moist,15247362.527897397,608498.4096054054,25.05735805913592,"Modified Decay, Turnover and Spinup parameters"
1962,Litter,Tropical Premontane Wet,13056395.782671357,417245.7651077393,31.291859317733262,"Modified Decay, Turnover and Spinup parameters"
1962,Soil Carbon,Tropical Dry,27960817.86017092,1142790.382296882,24.467144887912664,"Modified Decay, Turnover and Spinup parameters"
1962,Soil Carbon,Tropical Moist,45187136.52051853,608498.4096054054,74.26007333334059,"Modified Decay, Turnover and Spinup parameters"
1962,Soil Carbon,Tropical Premontane Wet,32990096.020446617,417245.7651077393,79.06634118126534,"Modified Decay, Turnover and Spinup parameters"
1962,Total Biomass,Tropical Dry,130518517.25768754,1142790.382296882,114.21037425547787,"Modified Decay, Turnover and Spinup parameters"
1962,Total Biomass,Tropical Moist,116316443.0767485,608498.4096054054,191.15324089700832,"Modified Decay, Turnover and Spinup parameters"
1962,Total Biomass,Tropical Premontane Wet,83660878.38363189,417245.7651077393,200.50743561658282,"Modified Decay, Turnover and Spinup parameters"
1963,Deadwood,Tropical Dry,19412969.570728723,1142790.382296882,16.98734069822219,"Modified Decay, Turnover and Spinup parameters"
1963,Deadwood,Tropical Moist,17237268.66079634,608498.4096054054,28.327549240390354,"Modified Decay, Turnover and Spinup parameters"
1963,Deadwood,Tropical Premontane Wet,13652382.383023554,417245.7651077393,32.72024194061814,"Modified Decay, Turnover and Spinup parameters"
1963,Litter,Tropical Dry,17351564.35230655,1142790.382296882,15.183505760200594,"Modified Decay, Turnover and Spinup parameters"
1963,Litter,Tropical Moist,15347508.36827519,608498.4096054054,25.221936698614595,"Modified Decay, Turnover and Spinup parameters"
1963,Litter,Tropical Premontane Wet,13159401.815919867,417245.7651077393,31.538730686749822,"Modified Decay, Turnover and Spinup parameters"
1963,Soil Carbon,Tropical Dry,28177258.958010886,1142790.382296882,24.65654191224266,"Modified Decay, Turnover and Spinup parameters"
1963,Soil Carbon,Tropical Moist,45299896.710581124,608498.4096054054,74.44538226477349,"Modified Decay, Turnover and Spinup parameters"
1963,Soil Carbon,Tropical Premontane Wet,33082948.208442744,417245.7651077393,79.28887714390633,"Modified Decay, Turnover and Spinup parameters"
1963,Total Biomass,Tropical Dry,130572261.40766315,1142790.382296882,114.25740313392153,"Modified Decay, Turnover and Spinup parameters"
1963,Total Biomass,Tropical Moist,116733614.2238251,608498.4096054054,191.8388156503542,"Modified Decay, Turnover and Spinup parameters"
1963,Total Biomass,Tropical Premontane Wet,84007323.25285292,417245.7651077393,201.33774930264644,"Modified Decay, Turnover and Spinup parameters"
1964,Deadwood,Tropical Dry,19499742.141066484,1142790.382296882,17.063271132781292,"Modified Decay, Turnover and Spinup parameters"
1964,Deadwood,Tropical Moist,17341496.69419169,608498.4096054054,28.49883651370129,"Modified Decay, Turnover and Spinup parameters"
1964,Deadwood,Tropical Premontane Wet,13745493.184890714,417245.7651077393,32.94339771511262,"Modified Decay, Turnover and Spinup parameters"
1964,Litter,Tropical Dry,17425146.220955204,1142790.382296882,15.247893656518697,"Modified Decay, Turnover and Spinup parameters"
1964,Litter,Tropical Moist,15444973.060068423,608498.4096054054,25.382109166208117,"Modified Decay, Turnover and Spinup parameters"
1964,Litter,Tropical Premontane Wet,13260176.259133998,417245.7651077393,31.780253673060088,"Modified Decay, Turnover and Spinup parameters"
1964,Soil Carbon,Tropical Dry,28393484.897022936,1142790.382296882,24.845750661600054,"Modified Decay, Turnover and Spinup parameters"
1964,Soil Carbon,Tropical Moist,45413432.09798774,608498.4096054054,74.63196514751306,"Modified Decay, Turnover and Spinup parameters"
1964,Soil Carbon,Tropical Premontane Wet,33176562.972218413,417245.7651077393,79.51324074829546,"Modified Decay, Turnover and Spinup parameters"
1964,Total Biomass,Tropical Dry,130620279.33991131,1142790.382296882,114.29942127914921,"Modified Decay, Turnover and Spinup parameters"
1964,Total Biomass,Tropical Moist,117136517.49315439,608498.4096054054,192.50094272081043,"Modified Decay, Turnover and Spinup parameters"
1964,Total Biomass,Tropical Premontane Wet,84342991.62435022,417245.7651077393,202.1422352904446,"Modified Decay, Turnover and Spinup parameters"
1965,Deadwood,Tropical Dry,19581555.406996712,1142790.382296882,17.134861922481317,"Modified Decay, Turnover and Spinup parameters"
1965,Deadwood,Tropical Moist,17443237.092518985,608498.4096054054,28.666035633240927,"Modified Decay, Turnover and Spinup parameters"
1965,Deadwood,Tropical Premontane Wet,13836707.509312853,417245.7651077393,33.162008260862756,"Modified Decay, Turnover and Spinup parameters"
1965,Litter,Tropical Dry,17494454.32616918,1142790.382296882,15.308541791371455,"Modified Decay, Turnover and Spinup parameters"
1965,Litter,Tropical Moist,15539806.370802833,608498.4096054054,25.537957249354147,"Modified Decay, Turnover and Spinup parameters"
1965,Litter,Tropical Premontane Wet,13358742.281787982,417245.7651077393,32.01648380622521,"Modified Decay, Turnover and Spinup parameters"
1965,Soil Carbon,Tropical Dry,28609464.744147692,1142790.382296882,25.034744067976696,"Modified Decay, Turnover and Spinup parameters"
1965,Soil Carbon,Tropical Moist,45527705.43224017,608498.4096054054,74.81976076447536,"Modified Decay, Turnover and Spinup parameters"
1965,Soil Carbon,Tropical Premontane Wet,33270910.352077,417245.7651077393,79.73936019095589,"Modified Decay, Turnover and Spinup parameters"
1965,Total Biomass,Tropical Dry,130663179.55957977,1142790.382296882,114.33696116426991,"Modified Decay, Turnover and Spinup parameters"
1965,Total Biomass,Tropical Moist,117525640.9063268,608498.4096054054,193.14042411801694,"Modified Decay, Turnover and Spinup parameters"
1965,Total Biomass,Tropical Premontane Wet,84668218.710881,417245.7651077393,202.92169697400848,"Modified Decay, Turnover and Spinup parameters"
1966,Deadwood,Tropical Dry,19658667.133473836,1142790.382296882,17.202338624833448,"Modified Decay, Turnover and Spinup parameters"
1966,Deadwood,Tropical Moist,17542507.194378156,608498.4096054054,28.829175093085276,"Modified Decay, Turnover and Spinup parameters"
1966,Deadwood,Tropical Premontane Wet,13926024.640227407,417245.7651077393,33.3760718617036,"Modified Decay, Turnover and Spinup parameters"
1966,Litter,Tropical Dry,17559721.56256557,1142790.382296882,15.36565395945359,"Modified Decay, Turnover and Spinup parameters"
1966,Litter,Tropical Moist,15632058.66452536,608498.4096054054,25.689563715807118,"Modified Decay, Turnover and Spinup parameters"
1966,Litter,Tropical Premontane Wet,13455124.426054863,417245.7651077393,32.24747990571107,"Modified Decay, Turnover and Spinup parameters"
1966,Soil Carbon,Tropical Dry,28825169.69383056,1142790.382296882,25.223496925039885,"Modified Decay, Turnover and Spinup parameters"
1966,Soil Carbon,Tropical Moist,45642680.50792287,608498.4096054054,75.00870961605455,"Modified Decay, Turnover and Spinup parameters"
1966,Soil Carbon,Tropical Premontane Wet,33365961.057425775,417245.7651077393,79.96716527203138,"Modified Decay, Turnover and Spinup parameters"
1966,Total Biomass,Tropical Dry,130701506.29594347,1142790.382296882,114.37049901771829,"Modified Decay, Turnover and Spinup parameters"
